#,日期-时间 (China Standard Time),Ch:2 - 温度   (°C),Ch:3 - 相对湿度   (%),Ch:4 - 光   (lux),露点   (°C),传感器已通电,传感器未通电,连接的主机,文件结尾
1573,07/14/2023 16:16:56,28.01,56.77,97.84,18.65,,,,
1574,07/14/2023 16:17:01,28.014,56.93,97.84,18.7,,,,
1575,07/14/2023 16:17:06,28.015,56.82,97.84,18.67,,,,
1576,07/14/2023 16:17:11,28.018,56.89,95.16,18.7,,,,
1577,07/14/2023 16:17:16,28.021,56.87,96.24,18.69,,,,
1578,07/14/2023 16:17:21,28.023,56.62,96.24,18.62,,,,
1579,07/14/2023 16:17:26,28.023,56.63,96.24,18.63,,,,
1580,07/14/2023 16:17:31,28.026,56.83,95.68,18.69,,,,
1581,07/14/2023 16:17:36,28.027,56.82,95.68,18.69,,,,
1582,07/14/2023 16:17:41,28.031,56.77,95.68,18.67,,,,
1583,07/14/2023 16:17:46,28.032,56.69,95.68,18.65,,,,
1584,07/14/2023 16:17:51,28.032,56.57,95.68,18.62,,,,
1585,07/14/2023 16:17:56,28.034,56.67,95.68,18.65,,,,
1586,07/14/2023 16:18:01,28.035,56.77,95.68,18.68,,,,
1587,07/14/2023 16:18:06,28.038,56.71,95.68,18.66,,,,
1588,07/14/2023 16:18:11,28.04,56.66,95.68,18.65,,,,
1589,07/14/2023 16:18:16,28.04,56.53,94.08,18.61,,,,
1590,07/14/2023 16:18:21,28.041,56.42,94.08,18.58,,,,
1591,07/14/2023 16:18:26,28.043,56.45,94.6,18.59,,,,
1592,07/14/2023 16:18:31,28.044,56.35,94.6,18.57,,,,
1593,07/14/2023 16:18:36,28.046,56.48,95.16,18.6,,,,
1594,07/14/2023 16:18:41,28.048,56.65,96.24,18.66,,,,
1595,07/14/2023 16:18:46,28.049,56.45,94.08,18.6,,,,
1596,07/14/2023 16:18:51,28.051,56.32,94.08,18.56,,,,
1597,07/14/2023 16:18:56,28.051,56.14,94.6,18.51,,,,
1598,07/14/2023 16:19:01,28.054,56.13,94.08,18.51,,,,
1599,07/14/2023 16:19:06,28.055,55.98,96.76,18.47,,,,
1600,07/14/2023 16:19:11,28.055,55.81,90.88,18.42,,,,
1601,07/14/2023 16:19:16,28.057,55.85,96.76,18.44,,,,
1602,07/14/2023 16:19:21,28.057,55.62,98.92,18.37,,,,
1603,07/14/2023 16:19:26,28.057,55.61,97.84,18.37,,,,
1604,07/14/2023 16:19:31,28.058,55.7,96.24,18.4,,,,
1605,07/14/2023 16:19:36,28.061,55.81,96.24,18.43,,,,
1606,07/14/2023 16:19:41,28.063,55.76,95.68,18.42,,,,
1607,07/14/2023 16:19:46,28.065,55.78,96.24,18.42,,,,
1608,07/14/2023 16:19:51,28.066,55.58,96.24,18.37,,,,
1609,07/14/2023 16:19:56,28.068,55.49,96.24,18.34,,,,
1610,07/14/2023 16:20:01,28.069,55.38,96.76,18.31,,,,
1611,07/14/2023 16:20:06,28.071,55.35,96.76,18.3,,,,
1612,07/14/2023 16:20:11,28.071,55.17,97.84,18.25,,,,
1613,07/14/2023 16:20:16,28.071,54.97,97.84,18.2,,,,
1614,07/14/2023 16:20:21,28.071,54.94,96.76,18.19,,,,
1615,07/14/2023 16:20:26,28.071,54.87,94.6,18.17,,,,
1616,07/14/2023 16:20:31,28.072,54.57,94.08,18.08,,,,
1617,07/14/2023 16:20:36,28.071,54.38,94.6,18.02,,,,
1618,07/14/2023 16:20:41,28.071,54.36,94.6,18.02,,,,
1619,07/14/2023 16:20:46,28.071,54.33,94.08,18.01,,,,
1620,07/14/2023 16:20:51,28.071,54.18,94.6,17.97,,,,
1621,07/14/2023 16:20:56,28.071,54.08,94.08,17.94,,,,
1622,07/14/2023 16:21:01,28.071,53.84,93.56,17.86,,,,
1623,07/14/2023 16:21:06,28.069,53.85,96.24,17.87,,,,
1624,07/14/2023 16:21:11,28.069,53.65,93.56,17.81,,,,
1625,07/14/2023 16:21:16,28.069,53.7,93.56,17.82,,,,
1626,07/14/2023 16:21:21,28.069,53.48,93.56,17.76,,,,
1627,07/14/2023 16:21:26,28.069,53.58,94.08,17.79,,,,
1628,07/14/2023 16:21:31,28.071,53.47,93.56,17.76,,,,
1629,07/14/2023 16:21:36,28.071,53.43,94.6,17.74,,,,
1630,07/14/2023 16:21:41,28.071,53.58,95.16,17.79,,,,
1631,07/14/2023 16:21:46,28.072,53.29,93.56,17.7,,,,
1632,07/14/2023 16:21:51,28.071,52.91,93.56,17.59,,,,
1633,07/14/2023 16:21:56,28.069,52.8,93.56,17.55,,,,
1634,07/14/2023 16:22:01,28.071,52.8,97.84,17.56,,,,
1635,07/14/2023 16:22:06,28.071,52.99,94.08,17.61,,,,
1636,07/14/2023 16:22:11,28.071,53.03,92.48,17.63,,,,
1637,07/14/2023 16:22:16,28.069,53.1,95.16,17.64,,,,
1638,07/14/2023 16:22:21,28.069,52.87,93.56,17.58,,,,
1639,07/14/2023 16:22:26,28.068,52.93,93.56,17.59,,,,
1640,07/14/2023 16:22:31,28.068,52.95,93.56,17.6,,,,
1641,07/14/2023 16:22:36,28.066,52.86,94.08,17.57,,,,
1642,07/14/2023 16:22:41,28.066,52.97,96.24,17.6,,,,
1643,07/14/2023 16:22:46,28.066,53.25,96.24,17.68,,,,
1644,07/14/2023 16:22:51,28.066,53.37,96.24,17.72,,,,
1645,07/14/2023 16:22:56,28.066,53.46,91.92,17.75,,,,
1646,07/14/2023 16:23:01,28.065,53.55,94.6,17.77,,,,
1647,07/14/2023 16:23:06,28.063,53.55,94.6,17.77,,,,
1648,07/14/2023 16:23:11,28.063,53.76,94.6,17.83,,,,
1649,07/14/2023 16:23:16,28.063,53.82,94.08,17.85,,,,
1650,07/14/2023 16:23:21,28.061,54.06,94.6,17.92,,,,
1651,07/14/2023 16:23:26,28.06,54.19,94.6,17.96,,,,
1652,07/14/2023 16:23:31,28.058,54.35,94.6,18,,,,
1653,07/14/2023 16:23:36,28.058,54.53,94.6,18.06,,,,
1654,07/14/2023 16:23:41,28.057,54.77,94.6,18.12,,,,
1655,07/14/2023 16:23:46,28.057,54.83,94.6,18.14,,,,
1656,07/14/2023 16:23:51,28.055,55,94.08,18.19,,,,
1657,07/14/2023 16:23:56,28.055,55.02,94.6,18.2,,,,
1658,07/14/2023 16:24:01,28.055,55.12,94.6,18.22,,,,
1659,07/14/2023 16:24:06,28.055,55.37,94.08,18.3,,,,
1660,07/14/2023 16:24:11,28.055,55.41,94.08,18.31,,,,
1661,07/14/2023 16:24:16,28.054,55.51,94.08,18.34,,,,
1662,07/14/2023 16:24:21,28.055,55.64,94.08,18.38,,,,
1663,07/14/2023 16:24:26,28.055,55.55,94.08,18.35,,,,
1664,07/14/2023 16:24:31,28.055,55.59,93.56,18.36,,,,
1665,07/14/2023 16:24:36,28.055,55.64,93.56,18.37,,,,
1666,07/14/2023 16:24:41,28.055,55.82,93,18.43,,,,
1667,07/14/2023 16:24:46,28.055,56.03,94.08,18.49,,,,
1668,07/14/2023 16:24:51,28.055,56.27,94.08,18.55,,,,
1669,07/14/2023 16:24:56,28.055,56.27,94.08,18.56,,,,
1670,07/14/2023 16:25:01,28.057,56.44,94.08,18.6,,,,
1671,07/14/2023 16:25:06,28.058,56.45,94.08,18.61,,,,
1672,07/14/2023 16:25:11,28.058,56.61,94.08,18.65,,,,
1673,07/14/2023 16:25:16,28.058,56.73,94.08,18.69,,,,
1674,07/14/2023 16:25:21,28.058,56.76,94.6,18.7,,,,
1675,07/14/2023 16:25:26,28.058,56.71,94.6,18.68,,,,
1676,07/14/2023 16:25:31,28.058,56.78,95.16,18.7,,,,
1677,07/14/2023 16:25:36,28.057,56.67,95.16,18.67,,,,
1678,07/14/2023 16:25:41,28.055,56.68,95.68,18.67,,,,
1679,07/14/2023 16:25:46,28.055,56.67,93,18.67,,,,
1680,07/14/2023 16:25:51,28.057,56.74,94.6,18.69,,,,
1681,07/14/2023 16:25:56,28.058,56.79,94.6,18.7,,,,
1682,07/14/2023 16:26:01,28.058,56.9,94.6,18.74,,,,
1683,07/14/2023 16:26:06,28.058,56.94,93,18.75,,,,
1684,07/14/2023 16:26:11,28.06,56.92,94.08,18.74,,,,
1685,07/14/2023 16:26:16,28.06,56.85,94.08,18.72,,,,
1686,07/14/2023 16:26:21,28.06,56.83,94.08,18.72,,,,
1687,07/14/2023 16:26:26,28.06,56.84,94.6,18.72,,,,
1688,07/14/2023 16:26:31,28.06,56.87,95.16,18.73,,,,
1689,07/14/2023 16:26:36,28.06,56.92,95.68,18.74,,,,
1690,07/14/2023 16:26:41,28.06,56.86,95.68,18.73,,,,
1691,07/14/2023 16:26:46,28.06,56.8,95.68,18.71,,,,
1692,07/14/2023 16:26:51,28.06,56.87,95.68,18.73,,,,
1693,07/14/2023 16:26:56,28.06,56.92,95.16,18.74,,,,
1694,07/14/2023 16:27:01,28.06,56.82,94.6,18.71,,,,
1695,07/14/2023 16:27:06,28.06,56.78,94.6,18.7,,,,
1696,07/14/2023 16:27:11,28.061,56.88,94.6,18.73,,,,
1697,07/14/2023 16:27:16,28.061,56.88,94.6,18.73,,,,
1698,07/14/2023 16:27:21,28.063,56.86,94.6,18.73,,,,
1699,07/14/2023 16:27:26,28.063,56.83,94.6,18.72,,,,
1700,07/14/2023 16:27:31,28.065,56.72,94.6,18.69,,,,
1701,07/14/2023 16:27:36,28.065,56.71,94.6,18.69,,,,
1702,07/14/2023 16:27:41,28.066,56.77,95.68,18.71,,,,
1703,07/14/2023 16:27:46,28.066,56.76,95.68,18.7,,,,
1704,07/14/2023 16:27:51,28.066,56.66,95.68,18.68,,,,
1705,07/14/2023 16:27:56,28.066,56.65,95.68,18.67,,,,
1706,07/14/2023 16:28:01,28.066,56.68,95.68,18.68,,,,
1707,07/14/2023 16:28:06,28.066,56.7,94.6,18.69,,,,
1708,07/14/2023 16:28:11,28.066,56.65,94.08,18.67,,,,
1709,07/14/2023 16:28:16,28.066,56.63,94.6,18.67,,,,
1710,07/14/2023 16:28:21,28.068,56.62,94.6,18.67,,,,
1711,07/14/2023 16:28:26,28.068,56.73,94.08,18.7,,,,
1712,07/14/2023 16:28:31,28.068,56.66,94.6,18.68,,,,
1713,07/14/2023 16:28:36,28.069,56.66,93.56,18.68,,,,
1714,07/14/2023 16:28:41,28.071,56.61,95.68,18.67,,,,
1715,07/14/2023 16:28:46,28.071,56.78,95.16,18.71,,,,
1716,07/14/2023 16:28:51,28.072,57.34,91.4,18.87,,,,
1717,07/14/2023 16:28:56,28.074,57.27,90.88,18.85,,,,
1718,07/14/2023 16:29:01,28.075,57.07,91.4,18.8,,,,
1719,07/14/2023 16:29:06,28.075,56.92,91.4,18.76,,,,
1720,07/14/2023 16:29:11,28.077,57,91.4,18.78,,,,
1721,07/14/2023 16:29:16,28.078,56.98,91.4,18.78,,,,
1722,07/14/2023 16:29:21,28.082,57.07,91.4,18.8,,,,
1723,07/14/2023 16:29:26,28.083,56.86,91.4,18.75,,,,
1724,07/14/2023 16:29:31,28.085,56.67,91.92,18.7,,,,
1725,07/14/2023 16:29:36,28.086,56.8,91.4,18.73,,,,
1726,07/14/2023 16:29:41,28.088,56.81,91.92,18.74,,,,
1727,07/14/2023 16:29:46,28.089,56.94,91.92,18.78,,,,
1728,07/14/2023 16:29:51,28.091,56.92,91.92,18.77,,,,
1729,07/14/2023 16:29:56,28.091,56.8,91.92,18.74,,,,
1730,07/14/2023 16:30:01,28.092,56.76,91.92,18.73,,,,
1731,07/14/2023 16:30:06,28.094,56.7,92.48,18.71,,,,
1732,07/14/2023 16:30:11,28.095,56.65,91.92,18.7,,,,
1733,07/14/2023 16:30:16,28.095,56.67,91.4,18.7,,,,
1734,07/14/2023 16:30:21,28.097,56.53,91.4,18.67,,,,
1735,07/14/2023 16:30:26,28.099,56.59,91.4,18.68,,,,
1736,07/14/2023 16:30:31,28.1,56.6,91.4,18.69,,,,
1737,07/14/2023 16:30:36,28.102,56.48,91.4,18.66,,,,
1738,07/14/2023 16:30:41,28.102,56.34,92.48,18.62,,,,
1739,07/14/2023 16:30:46,28.103,56.38,93.56,18.63,,,,
1740,07/14/2023 16:30:51,28.106,56.42,92.48,18.65,,,,
1741,07/14/2023 16:30:56,28.106,56.4,93.56,18.64,,,,
1742,07/14/2023 16:31:01,28.108,56.44,93.56,18.65,,,,
1743,07/14/2023 16:31:06,28.108,56.58,93.56,18.69,,,,
1744,07/14/2023 16:31:11,28.109,56.74,93.56,18.74,,,,
1745,07/14/2023 16:31:16,28.111,56.82,93.56,18.76,,,,
1746,07/14/2023 16:31:21,28.112,56.64,93.56,18.71,,,,
1747,07/14/2023 16:31:26,28.114,56.62,94.08,18.71,,,,
1748,07/14/2023 16:31:31,28.116,56.59,94.08,18.7,,,,
1749,07/14/2023 16:31:36,28.117,56.5,93.56,18.68,,,,
1750,07/14/2023 16:31:41,28.119,56.49,91.92,18.68,,,,
1751,07/14/2023 16:31:46,28.119,56.4,96.76,18.65,,,,
1752,07/14/2023 16:31:51,28.119,56.33,94.08,18.63,,,,
1753,07/14/2023 16:31:56,28.122,56.5,91.92,18.68,,,,
1754,07/14/2023 16:32:01,28.123,56.42,92.48,18.66,,,,
1755,07/14/2023 16:32:06,28.123,56.52,92.48,18.69,,,,
1756,07/14/2023 16:32:11,28.125,56.4,92.48,18.66,,,,
1757,07/14/2023 16:32:16,28.126,56.23,92.48,18.61,,,,
1758,07/14/2023 16:32:21,28.129,56.31,92.48,18.64,,,,
1759,07/14/2023 16:32:26,28.133,56.32,92.48,18.64,,,,
1760,07/14/2023 16:32:31,28.133,56.2,91.4,18.61,,,,
1761,07/14/2023 16:32:36,28.134,56.14,91.92,18.59,,,,
1762,07/14/2023 16:32:41,28.136,56.15,93.56,18.59,,,,
1763,07/14/2023 16:32:46,28.139,56.28,91.4,18.63,,,,
1764,07/14/2023 16:32:51,28.142,56.36,91.92,18.66,,,,
1765,07/14/2023 16:32:56,28.143,56.27,91.4,18.64,,,,
1766,07/14/2023 16:33:01,28.145,56.24,93.56,18.63,,,,
1767,07/14/2023 16:33:06,28.146,56.24,93.56,18.63,,,,
1768,07/14/2023 16:33:11,28.148,56.32,92.48,18.65,,,,
1769,07/14/2023 16:33:16,28.151,56.33,93.56,18.66,,,,
1770,07/14/2023 16:33:21,28.156,56.5,94.6,18.71,,,,
1771,07/14/2023 16:33:26,28.157,56.55,93.56,18.73,,,,
1772,07/14/2023 16:33:31,28.159,56.51,93.56,18.72,,,,
1773,07/14/2023 16:33:36,28.159,56.45,93.56,18.7,,,,
1774,07/14/2023 16:33:41,28.16,56.56,93.56,18.73,,,,
1775,07/14/2023 16:33:46,28.162,56.43,92.48,18.7,,,,
1776,07/14/2023 16:33:51,28.162,56.3,93,18.66,,,,
1777,07/14/2023 16:33:56,28.163,56.3,93,18.66,,,,
1778,07/14/2023 16:34:01,28.165,56.39,93,18.69,,,,
1779,07/14/2023 16:34:06,28.167,56.37,93,18.69,,,,
1780,07/14/2023 16:34:11,28.167,56.24,90.32,18.65,,,,
1781,07/14/2023 16:34:16,28.167,56.18,91.92,18.63,,,,
1782,07/14/2023 16:34:21,28.168,56.22,91.92,18.65,,,,
1783,07/14/2023 16:34:26,28.168,56.2,91.92,18.64,,,,
1784,07/14/2023 16:34:31,28.17,56.24,91.92,18.65,,,,
1785,07/14/2023 16:34:36,28.171,56.21,91.92,18.65,,,,
1786,07/14/2023 16:34:41,28.173,55.99,91.92,18.58,,,,
1787,07/14/2023 16:34:46,28.173,55.99,91.92,18.58,,,,
1788,07/14/2023 16:34:51,28.174,55.99,91.92,18.59,,,,
1789,07/14/2023 16:34:56,28.174,55.97,91.92,18.58,,,,
1790,07/14/2023 16:35:01,28.176,56.09,91.92,18.61,,,,
1791,07/14/2023 16:35:06,28.177,56,91.4,18.59,,,,
1792,07/14/2023 16:35:11,28.179,56,90.88,18.59,,,,
1793,07/14/2023 16:35:16,28.18,55.91,91.92,18.57,,,,
1794,07/14/2023 16:35:21,28.182,55.95,90.88,18.58,,,,
1795,07/14/2023 16:35:26,28.184,55.97,90.88,18.59,,,,
1796,07/14/2023 16:35:31,28.187,55.91,90.32,18.57,,,,
1797,07/14/2023 16:35:36,28.188,55.87,91.92,18.56,,,,
1798,07/14/2023 16:35:41,28.19,55.78,91.4,18.54,,,,
1799,07/14/2023 16:35:46,28.19,55.82,91.4,18.55,,,,
1800,07/14/2023 16:35:51,28.191,55.86,91.4,18.56,,,,
1801,07/14/2023 16:35:56,28.191,55.82,91.4,18.55,,,,
1802,07/14/2023 16:36:01,28.193,55.86,91.4,18.57,,,,
1803,07/14/2023 16:36:06,28.196,55.74,90.88,18.54,,,,
1804,07/14/2023 16:36:11,28.196,55.67,91.4,18.51,,,,
1805,07/14/2023 16:36:16,28.198,55.68,90.88,18.52,,,,
1806,07/14/2023 16:36:21,28.199,55.75,91.4,18.54,,,,
1807,07/14/2023 16:36:26,28.201,55.71,91.4,18.53,,,,
1808,07/14/2023 16:36:31,28.202,55.66,91.4,18.52,,,,
1809,07/14/2023 16:36:36,28.202,55.63,91.4,18.51,,,,
1810,07/14/2023 16:36:41,28.205,55.6,91.4,18.5,,,,
1811,07/14/2023 16:36:46,28.208,55.61,90.88,18.51,,,,
1812,07/14/2023 16:36:51,28.21,55.57,90.88,18.5,,,,
1813,07/14/2023 16:36:56,28.211,55.66,90.32,18.53,,,,
1814,07/14/2023 16:37:01,28.215,55.8,91.4,18.57,,,,
1815,07/14/2023 16:37:06,28.216,55.77,91.92,18.56,,,,
1816,07/14/2023 16:37:11,28.218,55.67,91.4,18.53,,,,
1817,07/14/2023 16:37:16,28.219,55.55,90.88,18.5,,,,
1818,07/14/2023 16:37:21,28.219,55.46,90.88,18.48,,,,
1819,07/14/2023 16:37:26,28.221,55.54,90.88,18.5,,,,
1820,07/14/2023 16:37:31,28.224,55.7,93,18.55,,,,
1821,07/14/2023 16:37:36,28.227,55.61,93,18.53,,,,
1822,07/14/2023 16:37:41,28.232,55.58,93,18.52,,,,
1823,07/14/2023 16:37:46,28.233,55.66,93,18.55,,,,
1824,07/14/2023 16:37:51,28.235,55.49,93,18.5,,,,
1825,07/14/2023 16:37:56,28.235,55.41,93.56,18.48,,,,
1826,07/14/2023 16:38:01,28.235,55.34,93.56,18.46,,,,
1827,07/14/2023 16:38:06,28.236,55.34,93.56,18.46,,,,
1828,07/14/2023 16:38:11,28.236,55.37,93.56,18.47,,,,
1829,07/14/2023 16:38:16,28.236,55.26,93,18.43,,,,
1830,07/14/2023 16:38:21,28.238,55.27,93.56,18.44,,,,
1831,07/14/2023 16:38:26,28.238,54.92,93.56,18.34,,,,
1832,07/14/2023 16:38:31,28.239,54.91,93.56,18.33,,,,
1833,07/14/2023 16:38:36,28.239,54.94,93.56,18.34,,,,
1834,07/14/2023 16:38:41,28.241,54.77,91.4,18.29,,,,
1835,07/14/2023 16:38:46,28.241,54.4,93,18.19,,,,
1836,07/14/2023 16:38:51,28.241,54.21,93,18.13,,,,
1837,07/14/2023 16:38:56,28.241,54.29,93,18.15,,,,
1838,07/14/2023 16:39:01,28.241,54.37,93,18.18,,,,
1839,07/14/2023 16:39:06,28.241,54.49,93,18.21,,,,
1840,07/14/2023 16:39:11,28.241,54.3,93,18.16,,,,
1841,07/14/2023 16:39:16,28.241,54.26,92.48,18.15,,,,
1842,07/14/2023 16:39:21,28.241,54.18,90.32,18.12,,,,
1843,07/14/2023 16:39:26,28.241,54.06,90.32,18.09,,,,
1844,07/14/2023 16:39:31,28.241,53.77,89.8,18,,,,
1845,07/14/2023 16:39:36,28.239,53.91,90.32,18.04,,,,
1846,07/14/2023 16:39:41,28.239,53.72,89.8,17.99,,,,
1847,07/14/2023 16:39:46,28.239,53.54,90.88,17.93,,,,
1848,07/14/2023 16:39:51,28.238,53.57,90.32,17.94,,,,
1849,07/14/2023 16:39:56,28.238,53.65,91.4,17.96,,,,
1850,07/14/2023 16:40:01,28.238,53.3,90.88,17.86,,,,
1851,07/14/2023 16:40:06,28.236,53.38,90.88,17.88,,,,
1852,07/14/2023 16:40:11,28.235,52.81,90.88,17.71,,,,
1853,07/14/2023 16:40:16,28.233,52.86,92.48,17.72,,,,
1854,07/14/2023 16:40:21,28.233,52.69,92.48,17.67,,,,
1855,07/14/2023 16:40:26,28.23,52.52,91.4,17.62,,,,
1856,07/14/2023 16:40:31,28.228,52.56,91.4,17.63,,,,
1857,07/14/2023 16:40:36,28.227,52.44,91.4,17.59,,,,
1858,07/14/2023 16:40:41,28.227,52.35,91.4,17.56,,,,
1859,07/14/2023 16:40:46,28.227,52.18,91.4,17.51,,,,
1860,07/14/2023 16:40:51,28.227,52.15,91.4,17.5,,,,
1861,07/14/2023 16:40:56,28.225,52.19,91.4,17.51,,,,
1862,07/14/2023 16:41:01,28.227,52.38,90.88,17.57,,,,
1863,07/14/2023 16:41:06,28.225,52.35,91.92,17.56,,,,
1864,07/14/2023 16:41:11,28.227,52.45,91.4,17.59,,,,
1865,07/14/2023 16:41:16,28.227,52.64,91.92,17.65,,,,
1866,07/14/2023 16:41:21,28.227,52.4,93,17.58,,,,
1867,07/14/2023 16:41:26,28.225,52.38,93,17.57,,,,
1868,07/14/2023 16:41:31,28.225,52.57,93,17.63,,,,
1869,07/14/2023 16:41:36,28.224,52.69,93,17.66,,,,
1870,07/14/2023 16:41:41,28.224,53.05,94.08,17.77,,,,
1871,07/14/2023 16:41:46,28.224,53.14,93.56,17.8,,,,
1872,07/14/2023 16:41:51,28.222,52.99,93.56,17.75,,,,
1873,07/14/2023 16:41:56,28.221,53.08,93.56,17.78,,,,
1874,07/14/2023 16:42:01,28.219,53.37,94.08,17.86,,,,
1875,07/14/2023 16:42:06,28.218,53.52,94.08,17.91,,,,
1876,07/14/2023 16:42:11,28.218,53.61,93.56,17.93,,,,
1877,07/14/2023 16:42:16,28.216,53.86,94.08,18.01,,,,
1878,07/14/2023 16:42:21,28.216,54,93.56,18.05,,,,
1879,07/14/2023 16:42:26,28.215,54.2,93.56,18.1,,,,
1880,07/14/2023 16:42:31,28.215,54.32,94.08,18.14,,,,
1881,07/14/2023 16:42:36,28.213,54.44,94.08,18.17,,,,
1882,07/14/2023 16:42:41,28.211,54.75,93.56,18.26,,,,
1883,07/14/2023 16:42:46,28.211,54.87,90.32,18.3,,,,
1884,07/14/2023 16:42:51,28.211,54.91,90.32,18.31,,,,
1885,07/14/2023 16:42:56,28.21,55.01,91.92,18.34,,,,
1886,07/14/2023 16:43:01,28.21,55.14,90.32,18.37,,,,
1887,07/14/2023 16:43:06,28.21,55.43,90.32,18.46,,,,
1888,07/14/2023 16:43:11,28.21,55.68,91.4,18.53,,,,
1889,07/14/2023 16:43:16,28.21,55.51,90.88,18.48,,,,
1890,07/14/2023 16:43:21,28.208,55.37,92.48,18.44,,,,
1891,07/14/2023 16:43:26,28.207,55.43,93,18.46,,,,
1892,07/14/2023 16:43:31,28.207,55.55,93,18.49,,,,
1893,07/14/2023 16:43:36,28.208,55.75,93,18.55,,,,
1894,07/14/2023 16:43:41,28.208,55.85,93,18.58,,,,
1895,07/14/2023 16:43:46,28.208,55.92,93,18.6,,,,
1896,07/14/2023 16:43:51,28.21,56.04,93,18.63,,,,
1897,07/14/2023 16:43:56,28.21,56.17,90.88,18.67,,,,
1898,07/14/2023 16:44:01,28.21,56.34,89.8,18.72,,,,
1899,07/14/2023 16:44:06,28.21,56.42,89.8,18.74,,,,
1900,07/14/2023 16:44:11,28.21,56.54,89.8,18.78,,,,
1901,07/14/2023 16:44:16,28.21,57.04,90.88,18.92,,,,
1902,07/14/2023 16:44:21,28.21,56.93,91.4,18.89,,,,
1903,07/14/2023 16:44:26,28.208,56.77,90.28,18.84,,,,
1904,07/14/2023 16:44:31,28.208,57.07,90.8,18.92,,,,
1905,07/14/2023 16:44:36,28.208,57.21,90.8,18.96,,,,
1906,07/14/2023 16:44:41,28.208,57.05,89.8,18.92,,,,
1907,07/14/2023 16:44:46,28.21,56.8,89.28,18.85,,,,
1908,07/14/2023 16:44:51,28.211,56.86,89.28,18.87,,,,
1909,07/14/2023 16:44:56,28.211,57.04,89.8,18.92,,,,
1910,07/14/2023 16:45:01,28.211,57.31,89.8,18.99,,,,
1911,07/14/2023 16:45:06,28.211,57.38,90.32,19.01,,,,
1912,07/14/2023 16:45:11,28.213,57.38,90.32,19.01,,,,
1913,07/14/2023 16:45:16,28.213,57.34,89.8,19,,,,
1914,07/14/2023 16:45:21,28.213,57.23,89.8,18.97,,,,
1915,07/14/2023 16:45:26,28.213,57.23,90.88,18.97,,,,
1916,07/14/2023 16:45:31,28.216,57.26,89.8,18.99,,,,
1917,07/14/2023 16:45:36,28.219,57.37,89.8,19.02,,,,
1918,07/14/2023 16:45:41,28.219,57.54,90.32,19.06,,,,
1919,07/14/2023 16:45:46,28.219,57.4,90.32,19.03,,,,
1920,07/14/2023 16:45:51,28.219,57.26,89.8,18.99,,,,
1921,07/14/2023 16:45:56,28.221,57.19,89.8,18.97,,,,
1922,07/14/2023 16:46:01,28.219,57.08,89.8,18.94,,,,
1923,07/14/2023 16:46:06,28.219,57,90.8,18.91,,,,
1924,07/14/2023 16:46:11,28.219,56.97,90.8,18.91,,,,
1925,07/14/2023 16:46:16,28.219,56.94,90.28,18.9,,,,
1926,07/14/2023 16:46:21,28.219,56.84,90.32,18.87,,,,
1927,07/14/2023 16:46:26,28.219,56.78,91.32,18.85,,,,
1928,07/14/2023 16:46:31,28.219,56.67,89.8,18.82,,,,
1929,07/14/2023 16:46:36,28.219,56.7,89.8,18.83,,,,
1930,07/14/2023 16:46:41,28.219,56.63,90.32,18.81,,,,
1931,07/14/2023 16:46:46,28.221,56.64,89.8,18.81,,,,
1932,07/14/2023 16:46:51,28.222,56.64,89.8,18.82,,,,
1933,07/14/2023 16:46:56,28.224,56.56,90.32,18.79,,,,
1934,07/14/2023 16:47:01,28.224,56.49,90.8,18.78,,,,
1935,07/14/2023 16:47:06,28.224,56.36,89.8,18.74,,,,
1936,07/14/2023 16:47:11,28.225,56.3,89.8,18.72,,,,
1937,07/14/2023 16:47:16,28.225,56.34,89.8,18.73,,,,
1938,07/14/2023 16:47:21,28.227,56.25,90.32,18.71,,,,
1939,07/14/2023 16:47:26,28.227,56.13,89.8,18.68,,,,
1940,07/14/2023 16:47:31,28.228,56.23,89.8,18.7,,,,
1941,07/14/2023 16:47:36,28.228,56.21,90.8,18.7,,,,
1942,07/14/2023 16:47:41,28.228,56.15,90.32,18.68,,,,
1943,07/14/2023 16:47:46,28.227,55.9,90.8,18.61,,,,
1944,07/14/2023 16:47:51,28.227,55.93,89.8,18.62,,,,
1945,07/14/2023 16:47:56,28.228,55.96,90.28,18.63,,,,
1946,07/14/2023 16:48:01,28.228,55.88,90.8,18.61,,,,
1947,07/14/2023 16:48:06,28.228,55.85,89.8,18.6,,,,
1948,07/14/2023 16:48:11,28.228,55.84,89.8,18.59,,,,
1949,07/14/2023 16:48:16,28.23,55.78,90.32,18.58,,,,
1950,07/14/2023 16:48:21,28.23,55.71,90.32,18.56,,,,
1951,07/14/2023 16:48:26,28.232,55.64,89.28,18.54,,,,
1952,07/14/2023 16:48:31,28.235,55.64,91.92,18.54,,,,
1953,07/14/2023 16:48:36,28.235,55.59,91.92,18.53,,,,
1954,07/14/2023 16:48:41,28.235,55.59,91.92,18.53,,,,
1955,07/14/2023 16:48:46,28.235,55.6,91.92,18.53,,,,
1956,07/14/2023 16:48:51,28.235,55.69,91.92,18.55,,,,
1957,07/14/2023 16:48:56,28.235,55.66,92.48,18.55,,,,
1958,07/14/2023 16:49:01,28.236,55.51,90.88,18.51,,,,
1959,07/14/2023 16:49:06,28.236,55.51,89.8,18.51,,,,
1960,07/14/2023 16:49:11,28.238,55.51,90.32,18.51,,,,
