#,日期-时间 (China Standard Time),Ch:2 - 温度   (°C),Ch:3 - 相对湿度   (%),Ch:4 - 光   (lux),露点   (°C),连接的主机,文件结尾
1668,07/14/2023 16:24:35,27.799,56.16,20.6,18.28,,
1669,07/14/2023 16:24:40,27.801,56,20.35,18.24,,
1670,07/14/2023 16:24:45,27.802,55.67,20.08,18.15,,
1671,07/14/2023 16:24:50,27.804,56.02,20.32,18.25,,
1672,07/14/2023 16:24:55,27.805,56.18,20.32,18.29,,
1673,07/14/2023 16:25:00,27.805,56.44,20.32,18.37,,
1674,07/14/2023 16:25:05,27.805,56.45,20.32,18.37,,
1675,07/14/2023 16:25:10,27.805,56.38,20.32,18.35,,
1676,07/14/2023 16:25:15,27.807,56.38,20.32,18.36,,
1677,07/14/2023 16:25:20,27.808,56.28,20.32,18.33,,
1678,07/14/2023 16:25:25,27.808,56.19,20.32,18.3,,
1679,07/14/2023 16:25:30,27.81,56.24,20.08,18.32,,
1680,07/14/2023 16:25:35,27.814,56.4,19.08,18.37,,
1681,07/14/2023 16:25:40,27.821,56.54,19.33,18.41,,
1682,07/14/2023 16:25:45,27.827,56.64,20.08,18.45,,
1683,07/14/2023 16:25:50,27.831,56.74,19.58,18.48,,
1684,07/14/2023 16:25:55,27.839,56.91,19.83,18.53,,
1685,07/14/2023 16:26:00,27.842,56.66,20.32,18.47,,
1686,07/14/2023 16:26:05,27.845,56.65,18.84,18.47,,
1687,07/14/2023 16:26:10,27.848,56.75,20.08,18.5,,
1688,07/14/2023 16:26:15,27.85,56.62,20.08,18.46,,
1689,07/14/2023 16:26:20,27.848,56.5,20.08,18.43,,
1690,07/14/2023 16:26:25,27.844,56.39,20.57,18.39,,
1691,07/14/2023 16:26:30,27.841,56.34,20.32,18.37,,
1692,07/14/2023 16:26:35,27.836,56.32,20.85,18.36,,
1693,07/14/2023 16:26:40,27.841,56.27,20.6,18.36,,
1694,07/14/2023 16:26:45,27.844,56.18,20.6,18.33,,
1695,07/14/2023 16:26:50,27.848,56.11,20.6,18.32,,
1696,07/14/2023 16:26:55,27.853,56.12,21.07,18.32,,
1697,07/14/2023 16:27:00,27.858,56.23,19.58,18.36,,
1698,07/14/2023 16:27:05,27.862,56.48,19.33,18.44,,
1699,07/14/2023 16:27:10,27.867,56.48,19.58,18.44,,
1700,07/14/2023 16:27:15,27.867,56.3,19.58,18.39,,
1701,07/14/2023 16:27:20,27.867,56.14,19.58,18.34,,
1702,07/14/2023 16:27:25,27.867,56.1,19.33,18.33,,
1703,07/14/2023 16:27:30,27.867,56.08,19.58,18.32,,
1704,07/14/2023 16:27:35,27.868,56.03,19.58,18.31,,
1705,07/14/2023 16:27:40,27.867,56.01,18.09,18.31,,
1706,07/14/2023 16:27:45,27.872,55.91,17.84,18.28,,
1707,07/14/2023 16:27:50,27.876,55.88,17.6,18.28,,
1708,07/14/2023 16:27:55,27.881,55.86,17.6,18.27,,
1709,07/14/2023 16:28:00,27.887,55.93,17.84,18.3,,
1710,07/14/2023 16:28:05,27.89,56.21,18.84,18.38,,
1711,07/14/2023 16:28:10,27.893,56.11,18.34,18.36,,
1712,07/14/2023 16:28:15,27.899,56.06,18.34,18.35,,
1713,07/14/2023 16:28:20,27.904,56.01,18.34,18.34,,
1714,07/14/2023 16:28:25,27.905,55.88,18.34,18.3,,
1715,07/14/2023 16:28:30,27.91,55.86,18.34,18.3,,
1716,07/14/2023 16:28:35,27.915,55.83,18.09,18.3,,
1717,07/14/2023 16:28:40,27.919,55.91,54.66,18.33,,
1718,07/14/2023 16:28:45,27.927,55.98,17.6,18.35,,
1719,07/14/2023 16:28:50,27.929,55.96,24.82,18.35,,
1720,07/14/2023 16:28:55,27.932,56.09,20.57,18.39,,
1721,07/14/2023 16:29:00,27.935,56,20.57,18.37,,
1722,07/14/2023 16:29:05,27.935,55.95,20.57,18.35,,
1723,07/14/2023 16:29:10,27.933,55.86,20.82,18.32,,
1724,07/14/2023 16:29:15,27.93,55.8,20.82,18.3,,
1725,07/14/2023 16:29:20,27.927,55.7,20.82,18.27,,
1726,07/14/2023 16:29:25,27.926,55.67,20.57,18.26,,
1727,07/14/2023 16:29:30,27.93,55.67,20.57,18.27,,
1728,07/14/2023 16:29:35,27.933,55.68,20.32,18.27,,
1729,07/14/2023 16:29:40,27.936,55.72,20.08,18.29,,
1730,07/14/2023 16:29:45,27.936,55.71,20.57,18.28,,
1731,07/14/2023 16:29:50,27.938,55.66,20.08,18.27,,
1732,07/14/2023 16:29:55,27.941,55.68,19.83,18.28,,
1733,07/14/2023 16:30:00,27.941,55.66,19.83,18.27,,
1734,07/14/2023 16:30:05,27.939,55.57,20.08,18.25,,
1735,07/14/2023 16:30:10,27.941,55.58,20.32,18.25,,
1736,07/14/2023 16:30:15,27.943,55.57,19.83,18.25,,
1737,07/14/2023 16:30:20,27.944,55.55,19.83,18.24,,
1738,07/14/2023 16:30:25,27.944,55.52,19.83,18.24,,
1739,07/14/2023 16:30:30,27.947,55.54,19.83,18.25,,
1740,07/14/2023 16:30:35,27.949,55.49,19.83,18.23,,
1741,07/14/2023 16:30:40,27.95,55.48,19.83,18.23,,
1742,07/14/2023 16:30:45,27.952,55.53,19.33,18.25,,
1743,07/14/2023 16:30:50,27.952,55.51,19.83,18.24,,
1744,07/14/2023 16:30:55,27.952,55.48,20.82,18.23,,
1745,07/14/2023 16:31:00,27.958,55.52,20.32,18.25,,
1746,07/14/2023 16:31:05,27.961,55.53,23.33,18.26,,
1747,07/14/2023 16:31:10,27.96,55.47,22.09,18.24,,
1748,07/14/2023 16:31:15,27.956,55.47,22.83,18.23,,
1749,07/14/2023 16:31:20,27.956,55.42,21.59,18.22,,
1750,07/14/2023 16:31:25,27.958,55.34,21.35,18.2,,
1751,07/14/2023 16:31:30,27.96,55.38,20.85,18.21,,
1752,07/14/2023 16:31:35,27.963,55.36,20.32,18.21,,
1753,07/14/2023 16:31:40,27.966,55.38,19.33,18.22,,
1754,07/14/2023 16:31:45,27.967,55.36,19.58,18.21,,
1755,07/14/2023 16:31:50,27.969,55.38,20.82,18.22,,
1756,07/14/2023 16:31:55,27.969,55.35,20.32,18.21,,
1757,07/14/2023 16:32:00,27.972,55.32,19.33,18.21,,
1758,07/14/2023 16:32:05,27.975,55.31,18.84,18.21,,
1759,07/14/2023 16:32:10,27.983,55.44,18.59,18.25,,
1760,07/14/2023 16:32:15,27.989,55.37,18.84,18.24,,
1761,07/14/2023 16:32:20,27.998,55.39,18.59,18.25,,
1762,07/14/2023 16:32:25,28.006,55.26,18.84,18.22,,
1763,07/14/2023 16:32:30,28.014,55.2,19.08,18.21,,
1764,07/14/2023 16:32:35,28.018,55.16,18.84,18.2,,
1765,07/14/2023 16:32:40,28.024,55.2,19.33,18.22,,
1766,07/14/2023 16:32:45,28.031,55.22,19.33,18.23,,
1767,07/14/2023 16:32:50,28.04,55.21,19.08,18.24,,
1768,07/14/2023 16:32:55,28.044,55.2,19.08,18.24,,
1769,07/14/2023 16:33:00,28.049,55.13,30.55,18.22,,
1770,07/14/2023 16:33:05,28.054,55.18,32.29,18.24,,
1771,07/14/2023 16:33:10,28.06,55.13,31.79,18.23,,
1772,07/14/2023 16:33:15,28.063,55.15,34.76,18.24,,
1773,07/14/2023 16:33:20,28.066,55.24,30.3,18.27,,
1774,07/14/2023 16:33:25,28.069,55.19,18.34,18.26,,
1775,07/14/2023 16:33:30,28.074,55.12,19.08,18.24,,
1776,07/14/2023 16:33:35,28.077,55.14,23.83,18.25,,
1777,07/14/2023 16:33:40,28.082,55.14,22.83,18.26,,
1778,07/14/2023 16:33:45,28.085,55.18,25.56,18.27,,
1779,07/14/2023 16:33:50,28.091,55.15,22.34,18.27,,
1780,07/14/2023 16:33:55,28.095,55.16,16.61,18.27,,
1781,07/14/2023 16:34:00,28.097,55.16,16.85,18.27,,
1782,07/14/2023 16:34:05,28.102,55.16,16.85,18.28,,
1783,07/14/2023 16:34:10,28.109,55.06,23.58,18.26,,
1784,07/14/2023 16:34:15,28.114,55.08,27.05,18.27,,
1785,07/14/2023 16:34:20,28.112,55.06,24.32,18.26,,
1786,07/14/2023 16:34:25,28.108,55.03,23.58,18.25,,
1787,07/14/2023 16:34:30,28.105,55,20.82,18.24,,
1788,07/14/2023 16:34:35,28.103,54.96,22.34,18.22,,
1789,07/14/2023 16:34:40,28.105,54.93,21.35,18.22,,
1790,07/14/2023 16:34:45,28.102,54.95,20.57,18.22,,
1791,07/14/2023 16:34:50,28.106,54.88,21.07,18.2,,
1792,07/14/2023 16:34:55,28.106,54.88,20.57,18.2,,
1793,07/14/2023 16:35:00,28.108,54.88,22.59,18.2,,
1794,07/14/2023 16:35:05,28.109,54.9,20.57,18.21,,
1795,07/14/2023 16:35:10,28.109,54.82,21.84,18.19,,
1796,07/14/2023 16:35:15,28.114,54.9,20.85,18.21,,
1797,07/14/2023 16:35:20,28.119,54.75,21.07,18.18,,
1798,07/14/2023 16:35:25,28.122,54.79,21.07,18.19,,
1799,07/14/2023 16:35:30,28.119,54.77,20.6,18.18,,
1800,07/14/2023 16:35:35,28.117,54.77,26.55,18.18,,
1801,07/14/2023 16:35:40,28.117,54.82,20.85,18.19,,
1802,07/14/2023 16:35:45,28.12,54.88,24.07,18.21,,
1803,07/14/2023 16:35:50,28.122,54.8,23.33,18.19,,
1804,07/14/2023 16:35:55,28.125,54.77,22.83,18.19,,
1805,07/14/2023 16:36:00,28.126,54.71,20.82,18.17,,
1806,07/14/2023 16:36:05,28.128,54.69,20.57,18.17,,
1807,07/14/2023 16:36:10,28.129,54.71,19.58,18.18,,
1808,07/14/2023 16:36:15,28.131,54.74,19.08,18.18,,
1809,07/14/2023 16:36:20,28.137,54.75,19.08,18.19,,
1810,07/14/2023 16:36:25,28.142,54.86,19.08,18.23,,
1811,07/14/2023 16:36:30,28.148,54.85,19.08,18.23,,
1812,07/14/2023 16:36:35,28.157,54.74,19.33,18.21,,
1813,07/14/2023 16:36:40,28.168,54.78,18.84,18.23,,
1814,07/14/2023 16:36:45,28.173,54.77,21.84,18.23,,
1815,07/14/2023 16:36:50,28.176,54.7,20.32,18.21,,
1816,07/14/2023 16:36:55,28.174,54.73,19.83,18.22,,
1817,07/14/2023 16:37:00,28.173,54.77,19.58,18.23,,
1818,07/14/2023 16:37:05,28.182,54.81,17.6,18.25,,
1819,07/14/2023 16:37:10,28.19,54.74,25.56,18.24,,
1820,07/14/2023 16:37:15,28.196,54.65,20.6,18.22,,
1821,07/14/2023 16:37:20,28.199,54.55,20.11,18.19,,
1822,07/14/2023 16:37:25,28.194,54.41,20.32,18.15,,
1823,07/14/2023 16:37:30,28.193,54.27,51.68,18.1,,
1824,07/14/2023 16:37:35,28.199,54.11,47.22,18.06,,
1825,07/14/2023 16:37:40,28.205,53.95,46.22,18.02,,
1826,07/14/2023 16:37:45,28.208,53.65,46.72,17.94,,
1827,07/14/2023 16:37:50,28.211,53.52,45.74,17.9,,
1828,07/14/2023 16:37:55,28.213,53.14,45.24,17.79,,
1829,07/14/2023 16:38:00,28.213,52.88,44.24,17.71,,
1830,07/14/2023 16:38:05,28.215,52.79,44.74,17.68,,
1831,07/14/2023 16:38:10,28.215,52.57,39.72,17.62,,
1832,07/14/2023 16:38:15,28.215,52.57,43.26,17.62,,
1833,07/14/2023 16:38:20,28.216,52.69,44.74,17.65,,
1834,07/14/2023 16:38:25,28.218,52.73,44.24,17.67,,
1835,07/14/2023 16:38:30,28.218,52.29,44.74,17.54,,
1836,07/14/2023 16:38:35,28.216,52.33,37.24,17.55,,
1837,07/14/2023 16:38:40,28.216,52.3,26.8,17.54,,
1838,07/14/2023 16:38:45,28.225,52.6,31.79,17.64,,
1839,07/14/2023 16:38:50,28.23,52.68,34.27,17.67,,
1840,07/14/2023 16:38:55,28.23,52.47,32.78,17.6,,
1841,07/14/2023 16:39:00,28.228,52.44,33.77,17.59,,
1842,07/14/2023 16:39:05,28.228,52.48,40.71,17.6,,
1843,07/14/2023 16:39:10,28.225,52.08,40.22,17.48,,
1844,07/14/2023 16:39:15,28.222,51.88,55.22,17.42,,
1845,07/14/2023 16:39:20,28.221,51.82,31.79,17.4,,
1846,07/14/2023 16:39:25,28.222,51.86,21.35,17.41,,
1847,07/14/2023 16:39:30,28.224,51.48,19.08,17.3,,
1848,07/14/2023 16:39:35,28.225,51.52,18.84,17.31,,
1849,07/14/2023 16:39:40,28.224,51.46,18.84,17.29,,
1850,07/14/2023 16:39:45,28.225,51.4,18.34,17.27,,
1851,07/14/2023 16:39:50,28.225,51.1,20.82,17.18,,
1852,07/14/2023 16:39:55,28.227,51.04,21.35,17.16,,
1853,07/14/2023 16:40:00,28.227,50.86,20.82,17.11,,
1854,07/14/2023 16:40:05,28.227,50.71,20.08,17.06,,
1855,07/14/2023 16:40:10,28.228,50.74,20.82,17.07,,
1856,07/14/2023 16:40:15,28.227,50.5,40.22,16.99,,
1857,07/14/2023 16:40:20,28.225,50.39,50.2,16.96,,
1858,07/14/2023 16:40:25,28.222,50.02,24.07,16.84,,
1859,07/14/2023 16:40:30,28.221,49.84,25.81,16.78,,
1860,07/14/2023 16:40:35,28.218,49.64,25.07,16.71,,
1861,07/14/2023 16:40:40,28.213,49.72,25.81,16.74,,
1862,07/14/2023 16:40:45,28.208,49.68,25.56,16.72,,
1863,07/14/2023 16:40:50,28.202,49.77,30.8,16.74,,
1864,07/14/2023 16:40:55,28.201,50.09,49.7,16.84,,
1865,07/14/2023 16:41:00,28.198,50.59,28.32,17,,
1866,07/14/2023 16:41:05,28.198,50.94,42.26,17.1,,
1867,07/14/2023 16:41:10,28.194,51.37,36.75,17.23,,
1868,07/14/2023 16:41:15,28.193,51.74,28.82,17.35,,
1869,07/14/2023 16:41:20,28.191,52.15,20.32,17.47,,
1870,07/14/2023 16:41:25,28.191,52.59,18.84,17.6,,
1871,07/14/2023 16:41:30,28.19,53,20.57,17.73,,
1872,07/14/2023 16:41:35,28.188,53.24,18.34,17.79,,
1873,07/14/2023 16:41:40,28.185,53.53,18.34,17.88,,
1874,07/14/2023 16:41:45,28.185,53.78,21.35,17.95,,
1875,07/14/2023 16:41:50,28.182,53.91,21.1,17.99,,
1876,07/14/2023 16:41:55,28.18,54.18,22.09,18.07,,
1877,07/14/2023 16:42:00,28.18,54.24,21.59,18.08,,
1878,07/14/2023 16:42:05,28.177,54.26,23.58,18.09,,
1879,07/14/2023 16:42:10,28.177,54.43,19.08,18.14,,
1880,07/14/2023 16:42:15,28.177,54.32,18.84,18.1,,
1881,07/14/2023 16:42:20,28.179,54.53,18.59,18.17,,
1882,07/14/2023 16:42:25,28.182,54.72,31.79,18.23,,
1883,07/14/2023 16:42:30,28.184,54.73,19.33,18.23,,
1884,07/14/2023 16:42:35,28.187,54.83,18.59,18.26,,
1885,07/14/2023 16:42:40,28.188,54.95,20.82,18.3,,
1886,07/14/2023 16:42:45,28.19,54.94,18.59,18.3,,
1887,07/14/2023 16:42:50,28.191,55.18,18.59,18.37,,
1888,07/14/2023 16:42:55,28.193,55.18,18.34,18.37,,
1889,07/14/2023 16:43:00,28.193,55.34,29.06,18.42,,
1890,07/14/2023 16:43:05,28.193,55.53,23.33,18.47,,
1891,07/14/2023 16:43:10,28.194,55.6,19.83,18.49,,
1892,07/14/2023 16:43:15,28.193,55.67,19.58,18.51,,
1893,07/14/2023 16:43:20,28.19,55.82,30.55,18.55,,
1894,07/14/2023 16:43:25,28.188,55.91,23.58,18.58,,
1895,07/14/2023 16:43:30,28.188,56.06,23.58,18.62,,
1896,07/14/2023 16:43:35,28.188,56.38,25.07,18.71,,
1897,07/14/2023 16:43:40,28.19,56.59,27.58,18.77,,
1898,07/14/2023 16:43:45,28.191,56.67,26.55,18.79,,
1899,07/14/2023 16:43:50,28.191,56.68,27.08,18.8,,
1900,07/14/2023 16:43:55,28.19,56.64,29.31,18.78,,
1901,07/14/2023 16:44:00,28.188,56.57,19.33,18.76,,
1902,07/14/2023 16:44:05,28.188,56.73,19.33,18.81,,
1903,07/14/2023 16:44:10,28.188,56.5,19.08,18.74,,
1904,07/14/2023 16:44:15,28.185,56.27,19.33,18.68,,
1905,07/14/2023 16:44:20,28.18,56.35,28.82,18.7,,
1906,07/14/2023 16:44:25,28.18,56.22,35.26,18.66,,
1907,07/14/2023 16:44:30,28.182,56.33,42.7,18.69,,
1908,07/14/2023 16:44:35,28.184,56.36,41.7,18.7,,
1909,07/14/2023 16:44:40,28.177,56.35,42.2,18.69,,
1910,07/14/2023 16:44:45,28.176,56.28,36.75,18.67,,
1911,07/14/2023 16:44:50,28.179,56.26,36.25,18.67,,
1912,07/14/2023 16:44:55,28.18,56.17,32.29,18.64,,
1913,07/14/2023 16:45:00,28.179,56.13,31.79,18.63,,
1914,07/14/2023 16:45:05,28.174,56.22,30.3,18.65,,
1915,07/14/2023 16:45:10,28.173,56.22,27.58,18.65,,
1916,07/14/2023 16:45:15,28.173,56.28,28.32,18.67,,
1917,07/14/2023 16:45:20,28.171,56.14,33.28,18.63,,
1918,07/14/2023 16:45:25,28.173,56.13,32.78,18.62,,
1919,07/14/2023 16:45:30,28.174,56.1,33.28,18.62,,
1920,07/14/2023 16:45:35,28.174,56,32.78,18.59,,
1921,07/14/2023 16:45:40,28.174,55.96,32.78,18.58,,
1922,07/14/2023 16:45:45,28.176,55.89,33.28,18.56,,
1923,07/14/2023 16:45:50,28.174,55.67,32.78,18.49,,
1924,07/14/2023 16:45:55,28.173,55.5,32.78,18.44,,
1925,07/14/2023 16:46:00,28.168,55.42,32.78,18.42,,
1926,07/14/2023 16:46:05,28.167,55.31,33.28,18.38,,
1927,07/14/2023 16:46:10,28.167,55.31,33.28,18.38,,
1928,07/14/2023 16:46:15,28.167,55.24,33.28,18.36,,
1929,07/14/2023 16:46:20,28.165,55.13,33.28,18.33,,
1930,07/14/2023 16:46:25,28.163,55.12,33.28,18.32,,
1931,07/14/2023 16:46:30,28.159,55.05,32.78,18.3,,
1932,07/14/2023 16:46:35,28.159,54.95,32.78,18.27,,
1933,07/14/2023 16:46:40,28.159,54.97,32.29,18.28,,
1934,07/14/2023 16:46:45,28.159,54.88,32.29,18.25,,
1935,07/14/2023 16:46:50,28.157,54.87,31.79,18.25,,
1936,07/14/2023 16:46:55,28.157,54.81,32.29,18.23,,
1937,07/14/2023 16:47:00,28.159,54.78,32.29,18.22,,
1938,07/14/2023 16:47:05,28.16,54.77,32.29,18.22,,
1939,07/14/2023 16:47:10,28.159,54.78,32.29,18.22,,
1940,07/14/2023 16:47:15,28.162,54.69,32.29,18.2,,
1941,07/14/2023 16:47:20,28.162,54.56,32.29,18.16,,
1942,07/14/2023 16:47:25,28.162,54.51,32.29,18.15,,
1943,07/14/2023 16:47:30,28.162,54.47,32.29,18.14,,
1944,07/14/2023 16:47:35,28.162,54.38,32.78,18.11,,
1945,07/14/2023 16:47:40,28.16,54.32,32.29,18.09,,
1946,07/14/2023 16:47:45,28.16,54.18,32.78,18.05,,
1947,07/14/2023 16:47:50,28.16,54.19,32.78,18.05,,
1948,07/14/2023 16:47:55,28.16,54.15,32.78,18.04,,
1949,07/14/2023 16:48:00,28.16,54,32.78,18,,
1950,07/14/2023 16:48:05,28.159,54.05,32.78,18.01,,
1951,07/14/2023 16:48:10,28.159,54.07,32.78,18.01,,
1952,07/14/2023 16:48:15,28.16,54.12,32.78,18.03,,
1953,07/14/2023 16:48:20,28.159,54.13,33.28,18.03,,
1954,07/14/2023 16:48:25,28.16,54.04,34.27,18.01,,
1955,07/14/2023 16:48:30,28.162,53.97,37.74,17.99,,
1956,07/14/2023 16:48:35,28.162,53.92,37.24,17.97,,
1957,07/14/2023 16:48:40,28.163,53.82,41.2,17.94,,
1958,07/14/2023 16:48:45,28.162,53.82,23.58,17.94,,
1959,07/14/2023 16:48:50,28.163,53.87,23.08,17.96,,
1960,07/14/2023 16:48:55,28.163,53.84,23.33,17.95,,
1961,07/14/2023 16:49:00,28.167,53.92,41.7,17.98,,
1962,07/14/2023 16:49:05,28.165,53.83,43.26,17.95,,
1963,07/14/2023 16:49:10,28.167,53.71,18.09,17.91,,
1964,07/14/2023 16:49:15,28.167,53.72,18.34,17.92,,
1965,07/14/2023 16:49:20,28.168,53.9,25.07,17.97,,
1966,07/14/2023 16:49:25,28.17,53.82,23.58,17.95,,
1967,07/14/2023 16:49:30,28.171,53.69,20.85,17.91,,
1968,07/14/2023 16:49:35,28.173,53.66,46.22,17.91,,
1969,07/14/2023 16:49:40,28.174,53.6,45.24,17.89,,
1970,07/14/2023 16:49:45,28.176,53.46,31.79,17.85,,
1971,07/14/2023 16:49:50,28.177,53.33,29.06,17.81,,
1972,07/14/2023 16:49:55,28.18,53.41,20.57,17.84,,
1973,07/14/2023 16:50:00,28.182,53.66,17.84,17.91,,
1974,07/14/2023 16:50:05,28.184,53.77,18.34,17.95,,
1975,07/14/2023 16:50:10,28.185,53.85,18.09,17.97,,
1976,07/14/2023 16:50:15,28.185,53.88,20.82,17.98,,
1977,07/14/2023 16:50:20,28.19,53.74,21.32,17.95,,
1978,07/14/2023 16:50:25,28.193,53.68,20.57,17.93,,
1979,07/14/2023 16:50:30,28.196,53.57,20.57,17.9,,
1980,07/14/2023 16:50:35,28.196,53.5,20.82,17.88,,
1981,07/14/2023 16:50:40,28.199,53.59,21.1,17.91,,
1982,07/14/2023 16:50:45,28.202,53.53,20.82,17.89,,
1983,07/14/2023 16:50:50,28.202,53.39,41.76,17.85,,
1984,07/14/2023 16:50:55,28.204,53.28,34.27,17.82,,
1985,07/14/2023 16:51:00,28.207,53.12,55.16,17.78,,
1986,07/14/2023 16:51:05,28.208,53.2,38.24,17.8,,
1987,07/14/2023 16:51:10,28.211,53.18,13.63,17.8,,
1988,07/14/2023 16:51:15,28.216,53.44,13.63,17.88,,
1989,07/14/2023 16:51:20,28.218,53.46,35.26,17.89,,
1990,07/14/2023 16:51:25,28.218,53.56,42.2,17.92,,
1991,07/14/2023 16:51:30,28.219,53.44,42.26,17.88,,
1992,07/14/2023 16:51:35,28.222,53.27,49.2,17.84,,
1993,07/14/2023 16:51:40,28.227,53.32,31.29,17.85,,
1994,07/14/2023 16:51:45,28.232,53.24,30.8,17.84,,
1995,07/14/2023 16:51:50,28.235,53.24,38.73,17.84,,
1996,07/14/2023 16:51:55,28.241,53.25,37.74,17.85,,
1997,07/14/2023 16:52:00,28.244,53.18,42.2,17.83,,
1998,07/14/2023 16:52:05,28.247,53.23,39.72,17.85,,
1999,07/14/2023 16:52:10,28.25,53.08,39.72,17.81,,
2000,07/14/2023 16:52:15,28.252,52.92,41.2,17.76,,
2001,07/14/2023 16:52:20,28.253,53.07,40.22,17.81,,
2002,07/14/2023 16:52:25,28.255,52.98,38.73,17.78,,
2003,07/14/2023 16:52:30,28.256,52.81,39.72,17.73,,
2004,07/14/2023 16:52:35,28.258,52.71,34.76,17.7,,
2005,07/14/2023 16:52:40,28.261,52.76,30.3,17.72,,
2006,07/14/2023 16:52:45,28.264,52.75,31.79,17.72,,
2007,07/14/2023 16:52:50,28.266,52.57,28.82,17.66,,
2008,07/14/2023 16:52:55,28.269,52.58,28.57,17.67,,
2009,07/14/2023 16:53:00,28.27,52.56,27.08,17.67,,
2010,07/14/2023 16:53:05,28.273,52.77,19.08,17.73,,
2011,07/14/2023 16:53:10,28.28,52.97,19.33,17.8,,
2012,07/14/2023 16:53:15,28.278,53.01,35.76,17.81,,
2013,07/14/2023 16:53:20,28.27,52.95,40.22,17.78,,
2014,07/14/2023 16:53:25,28.266,52.85,39.72,17.75,,
2015,07/14/2023 16:53:30,28.262,52.66,32.29,17.69,,
2016,07/14/2023 16:53:35,28.264,52.59,20.32,17.67,,
2017,07/14/2023 16:53:40,28.264,52.62,20.57,17.68,,
2018,07/14/2023 16:53:45,28.264,52.71,28.82,17.71,,
2019,07/14/2023 16:53:50,28.267,52.75,22.8,17.72,,
2020,07/14/2023 16:53:55,28.273,52.69,26.06,17.71,,
2021,07/14/2023 16:54:00,28.281,52.84,50.68,17.76,,
2022,07/14/2023 16:54:05,28.286,52.66,50.2,17.71,,
2023,07/14/2023 16:54:10,28.29,52.46,49.7,17.66,,
2024,07/14/2023 16:54:15,28.295,52.47,18.84,17.66,,
2025,07/14/2023 16:54:20,28.297,52.75,18.59,17.75,,
2026,07/14/2023 16:54:25,28.297,52.8,18.34,17.76,,
2027,07/14/2023 16:54:30,28.293,52.65,19.58,17.71,,
2028,07/14/2023 16:54:35,28.29,52.51,20.57,17.67,,
2029,07/14/2023 16:54:40,28.289,52.56,17.6,17.68,,
2030,07/14/2023 16:54:45,28.29,52.51,18.34,17.67,,
2031,07/14/2023 16:54:50,28.3,52.52,18.34,17.68,,
2032,07/14/2023 16:54:55,28.31,52.55,18.59,17.7,,
2033,07/14/2023 16:55:00,28.317,52.37,19.08,17.65,,
2034,07/14/2023 16:55:05,28.323,52.16,18.59,17.59,,
2035,07/14/2023 16:55:10,28.329,52.01,18.59,17.55,,
2036,07/14/2023 16:55:15,28.337,52.01,18.59,17.56,,
2037,07/14/2023 16:55:20,28.34,52.08,18.59,17.58,,
2038,07/14/2023 16:55:25,28.345,51.97,18.59,17.55,,
2039,07/14/2023 16:55:30,28.349,51.95,22.09,17.56,,
2040,07/14/2023 16:55:35,28.352,52.26,19.58,17.65,,
2041,07/14/2023 16:55:40,28.349,52.36,22.09,17.68,,
2042,07/14/2023 16:55:45,28.346,52.14,19.08,17.61,,
2043,07/14/2023 16:55:50,28.348,52.24,19.83,17.64,,
2044,07/14/2023 16:55:55,28.348,52.23,19.58,17.64,,
2045,07/14/2023 16:56:00,28.348,52.1,20.08,17.6,,
2046,07/14/2023 16:56:05,28.348,51.99,19.83,17.57,,
2047,07/14/2023 16:56:10,28.349,51.9,20.32,17.54,,
2048,07/14/2023 16:56:15,28.348,51.89,19.83,17.53,,
2049,07/14/2023 16:56:20,28.348,51.9,19.58,17.54,,
2050,07/14/2023 16:56:25,28.345,51.8,19.83,17.5,,
2051,07/14/2023 16:56:30,28.341,51.89,20.08,17.53,,
2052,07/14/2023 16:56:35,28.341,51.9,19.83,17.53,,
2053,07/14/2023 16:56:40,28.34,51.94,19.83,17.54,,
2054,07/14/2023 16:56:45,28.337,52,19.83,17.56,,
2055,07/14/2023 16:56:50,28.335,51.99,31.54,17.55,,
2056,07/14/2023 16:56:55,28.338,51.9,21.59,17.53,,
2057,07/14/2023 16:57:00,28.345,51.77,19.58,17.5,,
2058,07/14/2023 16:57:05,28.351,51.5,21.81,17.42,,
2059,07/14/2023 16:57:10,28.36,51.2,21.07,17.33,,
2060,07/14/2023 16:57:15,28.366,50.9,20.32,17.24,,
2061,07/14/2023 16:57:20,28.371,50.72,21.35,17.19,,
2062,07/14/2023 16:57:25,28.376,50.68,20.82,17.19,,
2063,07/14/2023 16:57:30,28.38,50.79,21.1,17.23,,
2064,07/14/2023 16:57:35,28.385,50.54,21.59,17.15,,
2065,07/14/2023 16:57:40,28.389,50.51,21.1,17.15,,
2066,07/14/2023 16:57:45,28.394,50.44,21.1,17.13,,
2067,07/14/2023 16:57:50,28.397,50.2,20.82,17.06,,
2068,07/14/2023 16:57:55,28.399,50.02,20.32,17,,
2069,07/14/2023 16:58:00,28.4,49.76,26.55,16.92,,
2070,07/14/2023 16:58:05,28.403,49.53,22.59,16.85,,
2071,07/14/2023 16:58:10,28.407,49.79,22.59,16.94,,
2072,07/14/2023 16:58:15,28.408,49.83,25.07,16.95,,
2073,07/14/2023 16:58:20,28.41,49.41,25.07,16.82,,
2074,07/14/2023 16:58:25,28.41,49.24,28.07,16.76,,
2075,07/14/2023 16:58:30,28.413,49.29,19.33,16.78,,
2076,07/14/2023 16:58:35,28.416,49.83,18.34,16.96,,
