#,日期-时间 (China Standard Time),Ch: 2 - 温度   (°C),Ch: 3 - 相对湿度   (%),Ch: 4 - 光   (lux),露点   (°C),连接的主机,文件结尾
443,05/28/2023 01:58:01,26.07,61.81,0,18.2,,
444,05/28/2023 01:59:01,26.063,61.76,0,18.17,,
445,05/28/2023 02:00:01,26.058,61.95,0,18.22,,
446,05/28/2023 02:01:01,26.055,61.82,0,18.18,,
447,05/28/2023 02:02:01,26.035,59.92,0,17.67,,
448,05/28/2023 02:03:01,26.008,59.95,0,17.65,,
449,05/28/2023 02:04:01,25.985,59.85,0,17.6,,
450,05/28/2023 02:05:01,25.971,60.4,0,17.73,,
451,05/28/2023 02:06:01,25.971,60.34,0,17.72,,
452,05/28/2023 02:07:01,25.973,60.05,0,17.64,,
453,05/28/2023 02:08:01,25.975,60.55,0,17.78,,
454,05/28/2023 02:09:01,25.975,60.58,0,17.79,,
455,05/28/2023 02:10:01,25.971,60.53,0,17.77,,
456,05/28/2023 02:11:01,25.965,60.71,0,17.81,,
457,05/28/2023 02:12:01,25.962,60.7,0,17.81,,
458,05/28/2023 02:13:01,25.958,60.54,0,17.76,,
459,05/28/2023 02:14:01,25.958,60.58,0,17.77,,
460,05/28/2023 02:15:01,25.953,60.71,0,17.8,,
461,05/28/2023 02:16:01,25.952,61.1,0,17.9,,
462,05/28/2023 02:17:01,25.953,61.06,0,17.89,,
463,05/28/2023 02:18:01,25.955,61.09,0,17.9,,
464,05/28/2023 02:19:01,25.956,61.2,0,17.93,,
465,05/28/2023 02:20:01,25.955,61.24,0,17.94,,
466,05/28/2023 02:21:01,25.956,61.24,0,17.94,,
467,05/28/2023 02:22:01,25.958,61.3,0,17.96,,
468,05/28/2023 02:23:01,25.959,61.47,0,18,,
469,05/28/2023 02:24:01,25.958,61.66,0,18.05,,
470,05/28/2023 02:25:01,25.958,61.47,0,18,,
471,05/28/2023 02:26:01,25.961,61.42,0,17.99,,
472,05/28/2023 02:27:01,25.962,61.25,0,17.95,,
473,05/28/2023 02:28:01,25.962,61.31,0,17.96,,
474,05/28/2023 02:29:01,25.958,61.35,0,17.97,,
475,05/28/2023 02:30:01,25.955,61.09,0,17.9,,
476,05/28/2023 02:31:01,25.952,61.15,0,17.91,,
477,05/28/2023 02:32:01,25.944,61.08,0,17.89,,
478,05/28/2023 02:33:01,25.941,61.15,0,17.9,,
479,05/28/2023 02:34:01,25.941,61.07,0,17.88,,
480,05/28/2023 02:35:01,25.933,60.48,0,17.72,,
481,05/28/2023 02:36:01,25.906,58.83,0,17.25,,
482,05/28/2023 02:37:01,25.871,59.03,0,17.28,,
483,05/28/2023 02:38:01,25.844,59.15,0,17.28,,
484,05/28/2023 02:39:01,25.833,59.16,0,17.28,,
485,05/28/2023 02:40:01,25.825,59.1,0,17.25,,
486,05/28/2023 02:41:01,25.818,59.46,0,17.34,,
487,05/28/2023 02:42:01,25.818,59.72,0,17.41,,
488,05/28/2023 02:43:01,25.816,59.85,0,17.44,,
489,05/28/2023 02:44:01,25.822,59.92,0,17.47,,
490,05/28/2023 02:45:01,25.822,60.06,0,17.51,,
491,05/28/2023 02:46:01,25.827,60.11,0,17.52,,
492,05/28/2023 02:47:01,25.824,60.26,0,17.56,,
493,05/28/2023 02:48:01,25.825,60.39,0,17.59,,
494,05/28/2023 02:49:01,25.827,60.44,0,17.61,,
495,05/28/2023 02:50:01,25.828,60.42,0,17.61,,
496,05/28/2023 02:51:01,25.828,60.45,0,17.61,,
497,05/28/2023 02:52:01,25.825,60.48,0,17.62,,
498,05/28/2023 02:53:01,25.822,60.56,0,17.64,,
499,05/28/2023 02:54:01,25.819,60.68,0,17.67,,
500,05/28/2023 02:55:01,25.819,60.57,0,17.64,,
501,05/28/2023 02:56:01,25.821,60.56,0,17.64,,
502,05/28/2023 02:57:01,25.818,60.6,0,17.64,,
503,05/28/2023 02:58:01,25.815,60.63,0,17.65,,
504,05/28/2023 02:59:01,25.813,60.75,0,17.68,,
505,05/28/2023 03:00:01,25.806,60.73,0,17.67,,
506,05/28/2023 03:01:01,25.793,60.92,0,17.7,,
507,05/28/2023 03:02:01,25.793,60.98,0,17.72,,
508,05/28/2023 03:03:01,25.798,60.98,0,17.72,,
509,05/28/2023 03:04:01,25.798,61.06,0,17.75,,
510,05/28/2023 03:05:01,25.798,61.11,0,17.76,,
511,05/28/2023 03:06:01,25.795,61.22,0,17.78,,
512,05/28/2023 03:07:01,25.795,61.3,0,17.8,,
513,05/28/2023 03:08:01,25.798,61.3,0,17.81,,
514,05/28/2023 03:09:01,25.8,61.28,0,17.8,,
515,05/28/2023 03:10:01,25.798,61.27,0,17.8,,
516,05/28/2023 03:11:01,25.798,61.22,0,17.79,,
517,05/28/2023 03:12:01,25.796,61.34,0,17.82,,
518,05/28/2023 03:13:01,25.792,61.24,0,17.78,,
519,05/28/2023 03:14:01,25.792,61.16,0,17.76,,
520,05/28/2023 03:15:01,25.787,61.17,0,17.76,,
521,05/28/2023 03:16:01,25.777,61.27,0,17.78,,
522,05/28/2023 03:17:01,25.774,61.36,0,17.8,,
523,05/28/2023 03:18:01,25.772,61.29,0,17.78,,
524,05/28/2023 03:19:01,25.771,61.32,0,17.79,,
525,05/28/2023 03:20:01,25.765,61.2,0,17.75,,
526,05/28/2023 03:21:01,25.755,61.22,0,17.74,,
527,05/28/2023 03:22:01,25.749,61.56,0,17.83,,
528,05/28/2023 03:23:01,25.749,61.4,0,17.79,,
529,05/28/2023 03:24:01,25.752,61.2,0,17.74,,
530,05/28/2023 03:25:01,25.755,61.14,0,17.72,,
531,05/28/2023 03:26:01,25.757,61.19,0,17.74,,
532,05/28/2023 03:27:01,25.752,61.19,0,17.73,,
533,05/28/2023 03:28:01,25.746,61.26,0,17.75,,
534,05/28/2023 03:29:01,25.748,61.26,0,17.75,,
535,05/28/2023 03:30:01,25.742,61.03,0,17.68,,
536,05/28/2023 03:31:01,25.739,61.11,0,17.7,,
537,05/28/2023 03:32:01,25.74,61.18,0,17.72,,
538,05/28/2023 03:33:01,25.74,61.12,0,17.71,,
539,05/28/2023 03:34:01,25.742,61.1,0,17.7,,
540,05/28/2023 03:35:01,25.739,61.23,0,17.73,,
541,05/28/2023 03:36:01,25.73,60.63,0,17.57,,
542,05/28/2023 03:37:01,25.716,59.38,0,17.22,,
543,05/28/2023 03:38:01,25.69,59.58,0,17.25,,
544,05/28/2023 03:39:01,25.667,59.19,0,17.13,,
545,05/28/2023 03:40:01,25.648,59.29,0,17.14,,
546,05/28/2023 03:41:01,25.64,59.04,0,17.06,,
547,05/28/2023 03:42:01,25.635,59.28,0,17.12,,
548,05/28/2023 03:43:01,25.64,59.57,0,17.2,,
549,05/28/2023 03:44:01,25.646,59.63,0,17.23,,
550,05/28/2023 03:45:01,25.649,59.86,0,17.29,,
551,05/28/2023 03:46:01,25.654,59.83,0,17.29,,
552,05/28/2023 03:47:01,25.654,59.92,0,17.31,,
553,05/28/2023 03:48:01,25.651,60.06,0,17.34,,
554,05/28/2023 03:49:01,25.649,60.27,0,17.4,,
555,05/28/2023 03:50:01,25.654,60.46,0,17.45,,
556,05/28/2023 03:51:01,25.657,60.71,0,17.52,,
557,05/28/2023 03:52:01,25.657,60.57,0,17.48,,
558,05/28/2023 03:53:01,25.657,60.62,0,17.5,,
559,05/28/2023 03:54:01,25.652,60.71,0,17.51,,
560,05/28/2023 03:55:01,25.649,60.78,0,17.53,,
561,05/28/2023 03:56:01,25.648,60.79,0,17.53,,
562,05/28/2023 03:57:01,25.643,60.65,0,17.49,,
563,05/28/2023 03:58:01,25.641,60.58,0,17.47,,
564,05/28/2023 03:59:01,25.64,60.62,0,17.48,,
565,05/28/2023 04:00:01,25.638,60.85,0,17.54,,
566,05/28/2023 04:01:01,25.641,60.82,0,17.54,,
567,05/28/2023 04:02:01,25.643,61,0,17.58,,
568,05/28/2023 04:03:01,25.644,60.67,0,17.5,,
569,05/28/2023 04:04:01,25.643,60.82,0,17.54,,
570,05/28/2023 04:05:01,25.643,61.11,0,17.61,,
571,05/28/2023 04:06:01,25.648,60.8,0,17.54,,
572,05/28/2023 04:07:01,25.646,61.32,0,17.67,,
573,05/28/2023 04:08:01,25.643,60.87,0,17.55,,
574,05/28/2023 04:09:01,25.64,60.89,0,17.55,,
575,05/28/2023 04:10:01,25.638,60.16,0,17.36,,
576,05/28/2023 04:11:01,25.625,58.35,0,16.86,,
577,05/28/2023 04:12:01,25.593,58.84,0,16.96,,
578,05/28/2023 04:13:01,25.569,58.81,0,16.93,,
579,05/28/2023 04:14:01,25.547,58.72,0,16.89,,
580,05/28/2023 04:15:01,25.538,58.89,0,16.93,,
581,05/28/2023 04:16:01,25.538,60.15,0,17.26,,
582,05/28/2023 04:17:01,25.538,59.52,0,17.1,,
583,05/28/2023 04:18:01,25.538,59.37,0,17.06,,
584,05/28/2023 04:19:01,25.534,59.23,0,17.01,,
585,05/28/2023 04:20:01,25.535,59.6,0,17.11,,
586,05/28/2023 04:21:01,25.538,59.43,0,17.07,,
587,05/28/2023 04:22:01,25.541,59.7,0,17.14,,
588,05/28/2023 04:23:01,25.547,59.79,0,17.17,,
589,05/28/2023 04:24:01,25.543,59.11,0,16.99,,
590,05/28/2023 04:25:01,25.512,58.17,0,16.71,,
591,05/28/2023 04:26:01,25.48,58.15,0,16.67,,
592,05/28/2023 04:27:01,25.464,59.17,0,16.93,,
593,05/28/2023 04:28:01,25.456,58.51,0,16.75,,
594,05/28/2023 04:29:01,25.446,58.56,0,16.75,,
595,05/28/2023 04:30:01,25.449,60.85,0,17.36,,
596,05/28/2023 04:31:01,25.471,61.71,0,17.6,,
597,05/28/2023 04:32:01,25.497,62.28,0,17.78,,
598,05/28/2023 04:33:01,25.52,63.32,0,18.06,,
599,05/28/2023 04:34:01,25.538,64,0,18.25,,
600,05/28/2023 04:35:01,25.555,64.47,0,18.38,,
601,05/28/2023 04:36:01,25.572,65.34,0,18.61,,
602,05/28/2023 04:37:01,25.587,65.87,0,18.75,,
603,05/28/2023 04:38:01,25.605,66.74,0,18.98,,
604,05/28/2023 04:39:01,25.623,66.94,0,19.05,,
605,05/28/2023 04:40:01,25.637,67.36,0,19.16,,
606,05/28/2023 04:41:01,25.654,67.74,0,19.27,,
607,05/28/2023 04:42:01,25.667,68.12,0,19.37,,
608,05/28/2023 04:43:01,25.686,68.33,0,19.44,,
609,05/28/2023 04:44:01,25.698,67.06,0,19.15,,
610,05/28/2023 04:45:01,25.693,66.17,0,18.93,,
611,05/28/2023 04:46:01,25.686,65.37,0,18.73,,
612,05/28/2023 04:47:01,25.676,64.99,0,18.62,,
613,05/28/2023 04:48:01,25.664,64.5,0,18.49,,
614,05/28/2023 04:49:01,25.654,64.2,0,18.41,,
615,05/28/2023 04:50:01,25.648,63.96,0,18.34,,
616,05/28/2023 04:51:01,25.643,63.68,0,18.27,,
617,05/28/2023 04:52:01,25.644,63.52,0,18.23,,
618,05/28/2023 04:53:01,25.643,63.36,0,18.19,,
619,05/28/2023 04:54:01,25.643,63.01,0,18.1,,
620,05/28/2023 04:55:01,25.64,62.96,0,18.08,,
621,05/28/2023 04:56:01,25.637,62.84,0,18.05,,
622,05/28/2023 04:57:01,25.632,62.83,0,18.04,,
623,05/28/2023 04:58:01,25.629,62.85,0,18.05,,
624,05/28/2023 04:59:01,25.626,62.68,0,18,,
625,05/28/2023 05:00:01,25.629,62.59,0,17.98,,
626,05/28/2023 05:01:01,25.628,62.56,0,17.97,,
627,05/28/2023 05:02:01,25.623,62.5,0,17.95,,
628,05/28/2023 05:03:01,25.617,62.47,0,17.94,,
629,05/28/2023 05:04:01,25.611,62.39,0,17.91,,
630,05/28/2023 05:05:01,25.605,62.41,0,17.91,,
631,05/28/2023 05:06:01,25.599,62.28,0,17.87,,
632,05/28/2023 05:07:01,25.596,62.66,0,17.96,,
633,05/28/2023 05:08:01,25.593,62.05,0,17.81,,
634,05/28/2023 05:09:01,25.596,62.02,0,17.8,,
635,05/28/2023 05:10:01,25.591,61.96,0,17.78,,
636,05/28/2023 05:11:01,25.588,61.99,0,17.79,,
637,05/28/2023 05:12:01,25.585,62.18,0,17.83,,
638,05/28/2023 05:13:01,25.585,61.91,0,17.76,,
639,05/28/2023 05:14:01,25.581,61.78,0,17.73,,
640,05/28/2023 05:15:01,25.579,61.67,0,17.7,,
641,05/28/2023 05:16:01,25.576,61.59,0,17.67,,
642,05/28/2023 05:17:01,25.57,61.6,0,17.67,,
643,05/28/2023 05:18:01,25.559,60.85,0,17.47,,
644,05/28/2023 05:19:01,25.543,59.46,0,17.08,,
645,05/28/2023 05:20:01,25.521,59.66,0,17.12,,
646,05/28/2023 05:21:01,25.503,59.43,0,17.04,,
647,05/28/2023 05:22:01,25.493,59.5,0,17.05,,
648,05/28/2023 05:23:01,25.488,59.44,0,17.03,,
649,05/28/2023 05:24:01,25.482,59.93,0,17.15,,
650,05/28/2023 05:25:01,25.485,61.86,0,17.66,,
651,05/28/2023 05:26:01,25.49,60.64,0,17.34,,
652,05/28/2023 05:27:01,25.493,60.74,0,17.37,,
653,05/28/2023 05:28:01,25.488,60.85,0,17.4,,
654,05/28/2023 05:29:01,25.483,60.5,0,17.3,,
655,05/28/2023 05:30:01,25.485,60.42,0,17.28,,
656,05/28/2023 05:31:01,25.483,60.86,0,17.4,,
657,05/28/2023 05:32:01,25.474,60.44,0,17.28,,
658,05/28/2023 05:33:01,25.471,60.41,0,17.27,,
659,05/28/2023 05:34:01,25.464,60.57,0,17.3,,
660,05/28/2023 05:35:01,25.464,60.77,0,17.35,,
661,05/28/2023 05:36:01,25.465,60.71,0,17.34,,
662,05/28/2023 05:37:01,25.465,61.07,0,17.43,,
663,05/28/2023 05:38:01,25.465,60.57,0,17.3,,
664,05/28/2023 05:39:01,25.464,61,0,17.42,,
665,05/28/2023 05:40:01,25.464,61.66,0,17.58,,
666,05/28/2023 05:41:01,25.462,61.29,0,17.49,,
667,05/28/2023 05:42:01,25.467,60.87,0,17.38,,
668,05/28/2023 05:43:01,25.467,60.73,0,17.35,,
669,05/28/2023 05:44:01,25.462,61.53,0,17.55,,
670,05/28/2023 05:45:01,25.452,61.15,0,17.44,,
671,05/28/2023 05:46:01,25.449,60.73,0,17.33,,
672,05/28/2023 05:47:01,25.453,60.76,0,17.34,,
673,05/28/2023 05:48:01,25.458,60.54,0,17.29,,
674,05/28/2023 05:49:01,25.453,60.68,0,17.32,,
675,05/28/2023 05:50:01,25.443,60.56,0,17.28,,
676,05/28/2023 05:51:01,25.438,60.67,0,17.3,,
677,05/28/2023 05:52:01,25.429,59.84,0,17.08,,
678,05/28/2023 05:53:01,25.409,57.99,0,16.56,,
679,05/28/2023 05:54:01,25.376,58.5,0,16.67,,
680,05/28/2023 05:55:01,25.353,58.74,0,16.71,,
681,05/28/2023 05:56:01,25.344,60.51,0,17.17,,
682,05/28/2023 05:57:01,25.356,61.47,0,17.44,,
683,05/28/2023 05:58:01,25.374,61.91,0,17.57,,
684,05/28/2023 05:59:01,25.392,62.9,0,17.83,,
685,05/28/2023 06:00:01,25.409,63.69,0,18.05,,
686,05/28/2023 06:01:01,25.432,64.43,0,18.25,,
687,05/28/2023 06:02:01,25.45,64.94,0,18.4,,
688,05/28/2023 06:03:01,25.465,65.62,0,18.58,,
689,05/28/2023 06:04:01,25.48,66.24,0,18.74,,
690,05/28/2023 06:05:01,25.496,66.63,0,18.85,,
691,05/28/2023 06:06:01,25.509,67.24,0,19.01,,
692,05/28/2023 06:07:01,25.528,67.61,0,19.12,,
693,05/28/2023 06:08:01,25.543,68.02,0,19.23,,
694,05/28/2023 06:09:01,25.556,68.42,0,19.34,,
695,05/28/2023 06:10:01,25.569,68.83,0,19.44,,
696,05/28/2023 06:11:01,25.585,69.04,0,19.51,,
697,05/28/2023 06:12:01,25.6,69.32,0,19.59,,
698,05/28/2023 06:13:01,25.616,69.31,0,19.6,,
699,05/28/2023 06:14:01,25.617,67.7,0,19.22,,
700,05/28/2023 06:15:01,25.608,67.15,0,19.08,,
701,05/28/2023 06:16:01,25.6,66.48,0,18.92,,
702,05/28/2023 06:17:01,25.588,65.89,0,18.76,,
703,05/28/2023 06:18:01,25.578,65.4,0,18.63,,
704,05/28/2023 06:19:01,25.565,65.09,0,18.54,,
705,05/28/2023 06:20:01,25.559,64.84,0,18.48,,
706,05/28/2023 06:21:01,25.556,64.59,0,18.41,,
707,05/28/2023 06:22:01,25.555,64.39,0,18.36,,
708,05/28/2023 06:23:01,25.556,64.22,0,18.32,,
709,05/28/2023 06:24:01,25.555,64.29,0,18.34,,
710,05/28/2023 06:25:01,25.552,63.99,0,18.26,,
711,05/28/2023 06:26:01,25.55,63.74,0,18.19,,
712,05/28/2023 06:27:01,25.552,63.82,0,18.22,,
713,05/28/2023 06:28:01,25.555,63.68,0,18.18,,
714,05/28/2023 06:29:01,25.553,63.32,0,18.09,,
715,05/28/2023 06:30:01,25.547,63.2,0,18.06,,
716,05/28/2023 06:31:01,25.544,63.05,0,18.02,,
717,05/28/2023 06:32:01,25.543,63.06,0,18.02,,
718,05/28/2023 06:33:01,25.537,63.07,0,18.01,,
719,05/28/2023 06:34:01,25.531,62.78,0,17.94,,
720,05/28/2023 06:35:01,25.528,62.76,0,17.93,,
721,05/28/2023 06:36:01,25.521,62.61,0,17.88,,
722,05/28/2023 06:37:01,25.514,62.7,0,17.9,,
723,05/28/2023 06:38:01,25.508,62.65,0,17.88,,
724,05/28/2023 06:39:01,25.5,62.39,0,17.81,,
725,05/28/2023 06:40:01,25.499,62.42,0,17.81,,
726,05/28/2023 06:41:01,25.499,62.55,0,17.85,,
727,05/28/2023 06:42:01,25.499,62.4,0,17.81,,
728,05/28/2023 06:43:01,25.491,62.21,0,17.75,,
729,05/28/2023 06:44:01,25.49,62.03,0,17.71,,
730,05/28/2023 06:45:01,25.487,62.01,0,17.7,,
731,05/28/2023 06:46:01,25.48,61.87,0,17.66,,
732,05/28/2023 06:47:01,25.479,61.42,0,17.54,,
733,05/28/2023 06:48:01,25.467,59.49,0,17.02,,
734,05/28/2023 06:49:01,25.432,59.85,0,17.08,,
735,05/28/2023 06:50:01,25.409,59.47,0,16.96,,
736,05/28/2023 06:51:01,25.388,59.69,0,17,,
737,05/28/2023 06:52:01,25.386,61.99,0,17.6,,
738,05/28/2023 06:53:01,25.405,62.96,0,17.86,,
739,05/28/2023 06:54:01,25.429,63.33,0.28,17.98,,
740,05/28/2023 06:55:01,25.444,64.01,0.28,18.16,,
741,05/28/2023 06:56:01,25.464,64.73,0.28,18.36,,
742,05/28/2023 06:57:01,25.48,65.39,0,18.54,,
743,05/28/2023 06:58:01,25.497,66.24,0,18.76,,
744,05/28/2023 06:59:01,25.509,66.68,0,18.88,,
745,05/28/2023 07:00:01,25.523,67.29,0,19.04,,
746,05/28/2023 07:01:01,25.537,67.67,0.28,19.14,,
747,05/28/2023 07:02:01,25.549,68.15,0,19.26,,
748,05/28/2023 07:03:01,25.561,68.58,0.28,19.38,,
749,05/28/2023 07:04:01,25.573,68.99,0.28,19.49,,
750,05/28/2023 07:05:01,25.588,69.34,0.28,19.58,,
751,05/28/2023 07:06:01,25.603,69.76,0.28,19.69,,
752,05/28/2023 07:07:01,25.616,70.09,0.28,19.78,,
753,05/28/2023 07:08:01,25.628,70,0,19.77,,
754,05/28/2023 07:09:01,25.625,68.32,0,19.38,,
755,05/28/2023 07:10:01,25.613,67.51,0,19.17,,
756,05/28/2023 07:11:01,25.6,66.86,0,19.01,,
757,05/28/2023 07:12:01,25.591,66.39,0,18.88,,
758,05/28/2023 07:13:01,25.584,65.91,0,18.76,,
759,05/28/2023 07:14:01,25.573,65.53,0,18.66,,
760,05/28/2023 07:15:01,25.562,65.51,0,18.64,,
761,05/28/2023 07:16:01,25.556,65.01,0,18.52,,
762,05/28/2023 07:17:01,25.555,64.89,0,18.49,,
763,05/28/2023 07:18:01,25.552,64.71,0,18.44,,
764,05/28/2023 07:19:01,25.549,64.41,0,18.36,,
765,05/28/2023 07:20:01,25.546,64.26,0,18.32,,
766,05/28/2023 07:21:01,25.544,64.09,0,18.28,,
767,05/28/2023 07:22:01,25.54,64.47,0,18.37,,
768,05/28/2023 07:23:01,25.54,64.36,0,18.34,,
769,05/28/2023 07:24:01,25.538,63.86,0,18.21,,
770,05/28/2023 07:25:01,25.537,63.55,0,18.13,,
771,05/28/2023 07:26:01,25.54,63.39,0,18.1,,
772,05/28/2023 07:27:01,25.537,63.49,0,18.12,,
773,05/28/2023 07:28:01,25.531,63.37,0,18.08,,
774,05/28/2023 07:29:01,25.52,63.08,0,18,,
775,05/28/2023 07:30:01,25.512,62.93,0,17.96,,
776,05/28/2023 07:31:01,25.508,62.67,0,17.89,,
777,05/28/2023 07:32:01,25.5,62.66,0,17.88,,
778,05/28/2023 07:33:01,25.493,62.6,0,17.85,,
779,05/28/2023 07:34:01,25.487,62.98,0,17.94,,
780,05/28/2023 07:35:01,25.483,62.69,0,17.87,,
781,05/28/2023 07:36:01,25.48,62.65,0,17.85,,
782,05/28/2023 07:37:01,25.476,62.55,0.57,17.83,,
783,05/28/2023 07:38:01,25.467,62.52,0.28,17.81,,
784,05/28/2023 07:39:01,25.468,62.52,0,17.81,,
785,05/28/2023 07:40:01,25.465,62.41,0.28,17.78,,
786,05/28/2023 07:41:01,25.458,62.53,0.28,17.8,,
787,05/28/2023 07:42:01,25.458,62.15,0.57,17.7,,
788,05/28/2023 07:43:01,25.446,61.35,0.57,17.49,,
789,05/28/2023 07:44:01,25.412,60.45,0.57,17.22,,
790,05/28/2023 07:45:01,25.389,60.22,0.28,17.14,,
791,05/28/2023 07:46:01,25.37,60.19,0,17.11,,
792,05/28/2023 07:47:01,25.358,62.06,0,17.59,,
793,05/28/2023 07:48:01,25.37,63.49,0.28,17.96,,
794,05/28/2023 07:49:01,25.392,63.46,0.28,17.97,,
795,05/28/2023 07:50:01,25.417,64.29,0.28,18.21,,
796,05/28/2023 07:51:01,25.441,65.85,0,18.61,,
797,05/28/2023 07:52:01,25.48,66.83,0.57,18.88,,
798,05/28/2023 07:53:01,25.503,67.19,0.86,18.99,,
799,05/28/2023 07:54:01,25.52,67.54,0.86,19.09,,
800,05/28/2023 07:55:01,25.529,68.27,0.86,19.27,,
801,05/28/2023 07:56:01,25.541,68.45,0.86,19.33,,
802,05/28/2023 07:57:01,25.556,69.5,0.86,19.59,,
803,05/28/2023 07:58:01,25.57,70.19,0.86,19.76,,
804,05/28/2023 07:59:01,25.581,70.05,0.86,19.74,,
805,05/28/2023 08:00:01,25.596,70.33,0.86,19.82,,
806,05/28/2023 08:01:01,25.606,70.96,0.86,19.97,,
807,05/28/2023 08:02:01,25.617,69.29,0.86,19.6,,
808,05/28/2023 08:03:01,25.613,67.9,0.86,19.27,,
809,05/28/2023 08:04:01,25.593,67.33,0.86,19.11,,
810,05/28/2023 08:05:01,25.581,66.71,0.86,18.95,,
811,05/28/2023 08:06:01,25.57,66.21,0.86,18.82,,
812,05/28/2023 08:07:01,25.562,65.86,0.86,18.73,,
813,05/28/2023 08:08:01,25.555,65.67,1.43,18.68,,
814,05/28/2023 08:09:01,25.575,68.1,1.43,19.28,,
815,05/28/2023 08:10:01,25.575,66.3,1.14,18.85,,
816,05/28/2023 08:11:01,25.576,67.76,1.14,19.2,,
817,05/28/2023 08:12:01,25.581,67.37,1.14,19.11,,
818,05/28/2023 08:13:01,25.625,67.38,1.43,19.16,,
819,05/28/2023 08:14:01,25.657,70.85,1.43,20,,
820,05/28/2023 08:15:01,25.663,67.71,1.43,19.27,,
821,05/28/2023 08:16:01,25.655,66.65,1.43,19.01,,
822,05/28/2023 08:17:01,25.632,65.99,1.43,18.83,,
823,05/28/2023 08:18:01,25.62,67.1,1.14,19.08,,
824,05/28/2023 08:19:01,25.614,66.47,0.86,18.93,,
825,05/28/2023 08:20:01,25.622,70.03,0.86,19.77,,
826,05/28/2023 08:21:01,25.664,71.14,0.57,20.07,,
827,05/28/2023 08:22:01,25.681,68.2,0.57,19.4,,
828,05/28/2023 08:23:01,25.675,67.82,0.28,19.31,,
829,05/28/2023 08:24:01,25.664,67.03,0.28,19.11,,
830,05/28/2023 08:25:01,25.663,67.22,0.57,19.15,,
831,05/28/2023 08:26:01,25.654,66.99,0.57,19.09,,
832,05/28/2023 08:27:01,25.649,67.76,0.28,19.27,,
833,05/28/2023 08:28:01,25.641,67.06,0.57,19.1,,
834,05/28/2023 08:29:01,25.635,67.65,0.57,19.23,,
835,05/28/2023 08:30:01,25.631,67.13,0.57,19.1,,
836,05/28/2023 08:31:01,25.623,67.35,0.57,19.15,,
837,05/28/2023 08:32:01,25.625,67.4,0.57,19.16,,
838,05/28/2023 08:33:01,25.611,67.5,0.28,19.17,,
839,05/28/2023 08:34:01,25.619,72.38,0.57,20.3,,
840,05/28/2023 08:35:01,25.655,70.43,0.57,19.9,,
841,05/28/2023 08:36:01,25.657,66.97,0.28,19.09,,
842,05/28/2023 08:37:01,25.62,64.54,0.57,18.46,,
843,05/28/2023 08:38:01,25.591,65.5,0.57,18.67,,
844,05/28/2023 08:39:01,25.575,65.32,0.57,18.61,,
845,05/28/2023 08:40:01,25.562,65.58,0.57,18.66,,
846,05/28/2023 08:41:01,25.552,65.63,0.57,18.66,,
847,05/28/2023 08:42:01,25.544,65.95,0.28,18.73,,
848,05/28/2023 08:43:01,25.541,66.31,0.57,18.82,,
849,05/28/2023 08:44:01,25.547,69.55,0.57,19.59,,
850,05/28/2023 08:45:01,25.572,72.12,60.62,20.2,,
851,05/28/2023 08:46:01,25.605,68.25,61.12,19.34,,
852,05/28/2023 08:47:01,25.611,67.34,60.54,19.13,,
853,05/28/2023 08:48:01,25.611,67.37,59.96,19.14,,
854,05/28/2023 08:49:01,25.622,70.06,59.96,19.78,,
855,05/28/2023 08:50:01,25.651,71.34,59.38,20.1,,
856,05/28/2023 08:51:01,25.666,70.35,59.38,19.89,,
857,05/28/2023 08:52:01,25.681,68.54,60.46,19.48,,
858,05/28/2023 08:53:01,25.673,67.83,59.38,19.31,,
859,05/28/2023 08:54:01,25.672,72.41,59.38,20.36,,
860,05/28/2023 08:55:01,25.702,69.81,60.46,19.8,,
861,05/28/2023 08:56:01,25.708,70.82,60.04,20.04,,
862,05/28/2023 08:57:01,25.71,68.57,60.04,19.52,,
863,05/28/2023 08:58:01,25.71,67.99,60.04,19.38,,
864,05/28/2023 08:59:01,25.705,68.17,60.04,19.42,,
865,05/28/2023 09:00:01,25.702,68.49,60.04,19.49,,
866,05/28/2023 09:01:01,25.704,68.32,60.04,19.45,,
867,05/28/2023 09:02:01,25.699,68.15,60.04,19.41,,
868,05/28/2023 09:03:01,25.707,70.77,60.04,20.02,,
869,05/28/2023 09:04:01,25.737,69.8,60.04,19.83,,
870,05/28/2023 09:05:01,25.749,70.44,59.46,19.99,,
871,05/28/2023 09:06:01,25.763,71.05,60.04,20.14,,
872,05/28/2023 09:07:01,25.787,72.49,61.68,20.49,,
873,05/28/2023 09:08:01,25.812,71,60.04,20.18,,
874,05/28/2023 09:09:01,25.825,70.48,59.46,20.07,,
875,05/28/2023 09:10:01,25.827,68.55,59.96,19.63,,
876,05/28/2023 09:11:01,25.796,66.21,60.04,19.04,,
877,05/28/2023 09:12:01,25.769,67.74,60.62,19.38,,
878,05/28/2023 09:13:01,25.763,67,60.04,19.19,,
879,05/28/2023 09:14:01,25.751,67.22,60.62,19.24,,
880,05/28/2023 09:15:01,25.752,69.4,60.62,19.75,,
881,05/28/2023 09:16:01,25.76,68.11,60.62,19.46,,
882,05/28/2023 09:17:01,25.766,69.28,60.04,19.74,,
883,05/28/2023 09:18:01,25.765,67.6,61.68,19.34,,
884,05/28/2023 09:19:01,25.752,67.82,60.62,19.38,,
